iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
2,q04_s222,389.543,0.961,390.504,1.3847
2,q04_s321,392.042,0.98,393.022,1.3828
2,q04_s333,390.343,0.968,391.311,1.4165
2,q04_s42,390.893,0.972,391.865,1.4063
2,q04_s444,387.173,0.965,388.138,1.4063
2,q04_s456,387.185,0.958,388.143,1.4197
2,q04_s55,390.525,0.975,391.5,1.3938
2,q04_s555,387.034,0.991,388.025,1.3597
2,q04_s654,390.237,0.971,391.208,1.4196
2,q04_s666,389.287,0.983,390.27,1.3676
2,q04_s7,385.957,0.967,386.924,1.324
2,q04_s777,385.648,0.95,386.598,1.4312
2,q04_s789,390.443,0.972,391.415,1.4049
2,q04_s987,388.366,1.039,389.405,1.3769
2,q04_s99,389.657,0.965,390.622,1.3172
2,q05_s111,282.978,2.699,285.677,1.4683
2,q05_s123,279.924,2.69,282.614,1.4776
2,q05_s1337,277.045,2.628,279.673,1.534
2,q05_s17,279.354,2.623,281.977,1.4708
2,q05_s2024,278.402,2.611,281.013,1.4744
2,q05_s222,280.001,2.604,282.605,1.4665
2,q05_s321,277.048,2.641,279.689,1.4987
2,q05_s333,278.446,2.592,281.038,1.4762
2,q05_s42,276.905,2.639,279.544,1.5392
2,q05_s444,277.827,2.626,280.453,1.5264
2,q05_s456,281.41,2.627,284.037,1.4769
2,q05_s55,281.316,2.657,283.973,1.475
2,q05_s555,279.309,2.606,281.915,1.5015
2,q05_s654,278.114,2.619,280.733,1.4821
2,q05_s666,280.355,2.62,282.975,1.4715
2,q05_s7,280.442,2.519,282.961,1.4654
2,q05_s777,279.285,2.696,281.981,1.4749
2,q05_s789,280.138,2.648,282.786,1.496
2,q05_s987,284.304,2.615,286.919,1.475
2,q05_s99,280.944,2.684,283.628,1.4688
2,q06_s111,200.255,0.999,201.254,1.1714
2,q06_s123,196.231,0.836,197.067,1.1593
2,q06_s1337,193.898,0.813,194.711,1.1709
2,q06_s17,197.283,0.811,198.094,1.1594
2,q06_s2024,200.404,0.85,201.254,1.1597
2,q06_s222,196.874,0.797,197.671,1.1581
