iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
3,17e,8455.275,6.221,8461.496,2.7221
3,17f,7710.118,6.552,7716.67,2.6475
3,18a,37443.337,7.525,37450.862,4.423
3,18b,203.155,9.144,212.299,1.7008
3,18c,3194.155,7.998,3202.153,1.9792
3,19a,133.281,58.213,191.494,2.7963
3,19b,54.802,58.754,113.556,2.069
3,19c,902.343,52.827,955.17,6.0403
3,19d,24493.347,49.372,24542.719,5.3882
3,1a,40.059,3.574,43.633,2.1245
3,1b,36.855,3.063,39.918,5.4687
3,1c,38.282,3.154,41.436,1.6353
3,1d,36.888,2.905,39.793,5.9317
3,20a,2282.941,31.686,2314.627,4.4803
3,20b,4071.797,32.503,4104.3,3.1038
3,20c,1873.556,31.266,1904.822,4.097
3,21a,180.216,28.953,209.169,4.8571
3,21b,59.588,28.424,88.012,2.2674
3,21c,50.114,28.901,79.015,2.0454
3,22a,1082.903,76.632,1159.535,6.1303
3,22b,880.946,75.647,956.593,3.8447
3,22c,1733.042,76.73,1809.772,18.325
3,22d,1244.287,70.412,1314.699,3.5665
3,23a,819.496,67.867,887.363,4.7651
3,23b,69.507,65.742,135.249,2.8072
3,23c,2891.857,68.57,2960.427,3.3021
3,24a,309.586,762.221,1071.807,3.1388
3,24b,52.895,821.314,874.209,2.4157
3,25a,1232.5,22.909,1255.409,3.3964
3,25b,146.479,25.266,171.745,2.9277
3,25c,2604.393,24.487,2628.88,6.67
3,26a,1101.561,679.733,1781.294,2.2949
3,26b,95.56,655.707,751.267,2.9829
3,26c,772.673,637.385,1410.058,5.2949
3,27a,36.933,752.358,789.291,3.6111
3,27b,7.53,716.518,724.048,1.3915
3,27c,10.465,754.978,765.443,1.7397
3,28a,478.888,1004.281,1483.169,10.8632
3,28b,820.492,982.909,1803.401,2.5932
3,28c,458.56,1005.274,1463.834,4.72
3,29a,75.141,1495.928,1571.069,9.936
3,29b,31.309,1430.417,1461.726,2.5546
3,29c,55.955,1391.281,1447.236,3.1089
3,2a,254.65,2.463,257.113,3.73
3,2b,254.989,2.838,257.827,3.399
3,2c,159.973,2.796,162.769,9.2559
3,2d,283.44,2.877,286.317,3.2785
3,30a,992.135,702.293,1694.428,1.8459
3,30b,186.124,799.383,985.507,1.8888
3,30c,1838.715,686.149,2524.864,2.7365
3,31a,381.386,83.557,464.943,5.212
3,31b,46.93,91.706,138.636,5.4309
3,31c,30829.304,81.296,30910.6,21.0868
3,32a,8.557,3.563,12.12,18.2997
3,32b,101.074,3.008,104.082,5.9573
3,33a,13.318,787.114,800.432,1.4199
3,33b,58.05,741.917,799.967,1.9491
3,33c,20.495,802.61,823.105,1.535
3,3a,252.214,2.323,254.537,2.914
3,3b,208.703,2.477,211.18,1.7884
3,3c,265.584,2.541,268.125,1.6441
3,4a,89.808,3.241,93.049,3.079
3,4b,67.095,3.019,70.114,2.9472
3,4c,374.396,3.179,377.575,1.7072
3,5a,67.473,3.714,71.187,1.8719
3,5b,62.816,3.288,66.104,1.0187
3,5c,97.65,3.405,101.055,1.1174
3,6a,23.091,2.908,25.999,6.5458
3,6b,174.964,2.843,177.807,2.2333
3,6c,6.746,3.187,9.933,3.6116
3,6d,6422.979,2.756,6425.735,1.8074
3,6e,16.808,3.087,19.895,8.7432
3,6f,3649.633,2.585,3652.218,1.7452
3,7a,136.896,14.307,151.203,5.5702
3,7b,124.646,12.968,137.614,2.4853
3,7c,703.198,14.699,717.897,7.8357
3,8a,856.544,8.802,865.346,1.7868
3,8b,89.802,10.662,100.464,2.0071
3,8c,2754.28,6.232,2760.512,2.2144
3,8d,581.34,6.683,588.023,1.3807
3,9a,158.412,18.225,176.637,1.4768
3,9b,907.766,16.426,924.192,1.8697
3,9c,221.927,15.043,236.97,2.1849
3,9d,1517.521,13.938,1531.459,1.6539
4,10a,241.187,7.387,248.574,1.7276
4,10b,139.97,6.689,146.659,2.8277
4,10c,7159.221,6.32,7165.541,1.4631
4,11a,43.494,13.399,56.893,2.5398
4,11b,65.063,12.615,77.678,3.1398
4,11c,38.811,14.359,53.17,1.8183
4,11d,40.807,11.591,52.398,1.5897
4,12a,200.27,13.25,213.52,1.6255
4,12b,37.697,13.197,50.894,2.8338
4,12c,415.603,13.656,429.259,2.2153
4,13a,1778.542,17.493,1796.035,2.9455
4,13b,278.63,20.08,298.71,2.228
