iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
5,q019,20.963,0.505,21.468,1.0005
5,q020,55.739,0.552,56.291,1.1345
5,q021,40.828,0.557,41.385,1.983
5,q022,80.851,0.613,81.464,2.4494
5,q023,55.777,0.567,56.344,1.7852
5,q024,21.823,0.576,22.399,2.6919
5,q025,48.808,1.547,50.355,1.227
5,q026,31.946,1.228,33.174,1.1125
5,q027,21.612,1.58,23.192,2.5091
5,q028,560.985,1.286,562.271,1.1646
5,q029,69.668,1.419,71.087,1.4111
5,q030,17906.29,1.492,17907.782,8.0041
5,q031,1175.977,1.434,1177.411,3.9234
5,q032,692.713,1.571,694.284,2.4804
5,q033,42.056,1.551,43.607,4.9617
5,q034,18919.85,1.483,18921.333,2.8436
5,q035,382.51,1.651,384.161,3.076
5,q036,27.251,1.501,28.752,3.1756
5,q037,82.547,1.488,84.035,1.3425
5,q038,3397.453,1.514,3398.967,1.7911
5,q039,375.552,1.547,377.099,3.1906
5,q040,30.052,1.318,31.37,1.1915
5,q041,9.316,1.246,10.562,2.3195
5,q042,102.771,1.213,103.984,1.2206
5,q043,327.714,1.489,329.203,1.4159
5,q044,229.599,1.579,231.178,2.1608
5,q045,7.812,1.443,9.255,2.0636
5,q046,153.176,2.347,155.523,2.2273
5,q047,2067.639,2.335,2069.974,3.0468
5,q048,17.933,2.412,20.345,14.9677
5,q049,767.013,2.342,769.355,2.7046
5,q050,63.556,2.427,65.983,7.1684
5,q051,5470.119,2.352,5472.471,3.2221
5,q052,6416.729,2.37,6419.099,3.7739
