iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
3,q082,100.198,1.743,101.941,1.2351
3,q083,117.943,1.659,119.602,1.3137
3,q084,357.748,1.672,359.42,1.7346
3,q085,346.835,1.468,348.303,1.7509
3,q086,77.561,1.887,79.448,1.171
3,q087,49.426,1.53,50.956,1.578
3,q088,351.42,1.612,353.032,1.1096
3,q089,143.765,1.794,145.559,1.4311
3,q090,102.599,1.781,104.38,1.3745
3,q091,326.799,1.687,328.486,1.4659
3,q092,41.634,1.433,43.067,1.2931
3,q093,138.623,1.55,140.173,2.0759
3,q094,42.271,1.431,43.702,1.822
3,q095,295.404,2.088,297.492,1.9099
3,q096,171.51,2.628,174.138,1.4849
3,q097,18851.554,3.654,18855.208,9.8049
3,q098,2813.573,2.761,2816.334,3.0385
3,q099,97.975,2.592,100.567,1.7667
3,q100,69.051,2.374,71.425,1.2649
3,q101,94.77,2.588,97.358,1.3466
3,q102,143.062,2.077,145.139,1.3995
3,q103,182.868,2.704,185.572,2.4654
3,q104,2904.216,2.666,2906.882,1.884
3,q105,7463.502,2.75,7466.252,3.1556
3,q106,163.756,3.153,166.909,1.5758
3,q107,17039.904,2.851,17042.755,2.8229
3,q109,87.27,4.626,91.896,1.3107
3,q110,87.463,3.904,91.367,1.4029
3,q111,124.465,4.315,128.78,1.4587
3,q112,138.446,4.204,142.65,1.5215
3,q113,684.694,2.337,687.031,1.1707
3,q114,690.463,3.208,693.671,1.2457
3,q115,1614.25,2.738,1616.988,1.7467
3,q116,194.674,2.745,197.419,1.6013
3,q117,95.138,2.362,97.5,1.3682
3,q118,81.11,2.491,83.601,1.4269
3,q119,152.318,2.792,155.11,1.5796
3,q121,118.404,3.655,122.059,1.036
3,q123,4757.123,2.44,4759.563,3.9785
3,q124,625.802,2.73,628.532,2.3624
3,q125,29.686,2.922,32.608,2.5396
3,q127,59.611,5.102,64.713,1.3825
3,q128,73.67,5.545,79.215,1.7896
3,q129,101.269,4.791,106.06,1.1386
3,q130,49.538,4.095,53.633,1.4486
3,q131,203.569,5.912,209.481,1.7189
3,q132,1265.681,5.902,1271.583,1.9334
3,q133,984.524,5.222,989.746,3.2016
3,q134,38.824,5.689,44.513,7.2754
3,q137,46.884,4.686,51.57,2.1905
3,q138,828.51,3.255,831.765,4.1937
3,q139,199.785,5.79,205.575,1.3285
3,q140,5535.99,13.689,5549.679,1.9338
3,q141,14368.282,10.041,14378.323,1.5364
3,q142,11234.536,13.873,11248.409,1.6552
3,q143,7461.841,12.167,7474.008,1.8104
3,q144,578.769,5.41,584.179,1.3054
3,q145,87.13,7.907,95.037,1.6028
3,q146,142.973,7.43,150.403,1.3942
4,q001,16.735,0.886,17.621,1.034
4,q002,406.029,0.963,406.992,1.7514
4,q003,112.922,1.026,113.948,1.369
4,q004,129.092,1.008,130.1,1.377
4,q005,308.311,0.965,309.276,1.7572
4,q006,78.29,1.143,79.433,1.2734
4,q007,85.155,1.426,86.581,1.0457
4,q008,120.173,1.611,121.784,1.2421
4,q009,87.585,1.425,89.01,1.1956
4,q010,49.045,1.932,50.977,1.1014
4,q011,39.277,2.14,41.417,1.215
4,q012,67.442,1.702,69.144,1.205
4,q013,28.111,1.462,29.573,1.631
4,q014,14.034,1.652,15.686,2.0138
4,q015,352.818,1.631,354.449,1.112
4,q016,38.895,1.777,40.672,1.7016
4,q017,10.272,1.259,11.531,3.0271
4,q018,33.46,2.089,35.549,1.1083
4,q019,27.326,1.266,28.592,1.1427
4,q020,49.056,1.528,50.584,1.203
4,q021,41.241,1.542,42.783,2.0385
4,q022,172.918,1.572,174.49,1.91
4,q023,56.61,1.305,57.915,1.7831
4,q024,21.884,1.456,23.34,1.0976
4,q025,50.233,2.52,52.753,1.1516
4,q026,36.834,1.95,38.784,1.2742
4,q027,26.611,3.124,29.735,1.3904
4,q028,576.733,1.856,578.589,1.2859
4,q029,71.22,2.687,73.907,1.4876
4,q030,11067.141,2.59,11069.731,3.0625
4,q031,451.193,2.765,453.958,2.4399
4,q032,671.617,3.433,675.05,1.5194
4,q033,63.187,3.211,66.398,4.4074
4,q035,184.323,2.696,187.019,2.5716
4,q036,16.452,2.696,19.148,1.6995
4,q037,112.226,2.21,114.436,1.4641
4,q038,3424.508,2.844,3427.352,1.3142
4,q039,109.644,3.187,112.831,2.2878
4,q040,30.738,2.459,33.197,1.3081
4,q041,9.777,2.92,12.697,1.0899
4,q042,97.035,2.307,99.342,1.2708
4,q043,309.803,2.585,312.388,1.168
4,q044,116.673,4.086,120.759,1.1628
4,q045,6.937,3.1,10.037,2.7709
4,q046,72.637,5.585,78.222,1.7829
4,q047,2932.966,5.072,2938.038,4.8705
4,q048,9.225,4.257,13.482,4.5262
4,q049,1125.858,5.641,1131.499,2.4692
4,q050,17.778,5.693,23.471,3.2694
4,q051,4210.78,5.453,4216.233,1.5016
4,q052,7769.378,5.967,7775.345,3.1595
4,q053,79.748,2.888,82.636,1.2845
4,q054,9.062,3.479,12.541,2.219
4,q055,6.3,4.12,10.42,1.2251
4,q056,701.218,2.972,704.19,3.9175
4,q057,38.549,3.697,42.246,2.2979
4,q060,482.514,4.447,486.961,1.3013
4,q061,81.181,7.446,88.627,1.2961
4,q062,37.944,6.266,44.21,1.6371
4,q063,33.063,7.356,40.419,1.5254
4,q064,79.73,7.122,86.852,2.0957
4,q065,33.533,6.932,40.465,1.9806
4,q066,298.402,7.009,305.411,2.4532
4,q067,14.416,7.585,22.001,3.2125
4,q068,37956.254,5.181,37961.435,2.5111
4,q069,4002.376,6.371,4008.747,1.5335
4,q070,3038.38,7.89,3046.27,2.2708
4,q071,3147.101,5.532,3152.633,2.5453
4,q072,97.924,7.422,105.346,4.5886
4,q073,104.189,6.804,110.993,2.1094
4,q074,1396.363,5.982,1402.345,1.3631
